type,description,severity,location.type,location.coordinates[0],location.coordinates[1],location.name,reportedAt,verified
poor_lighting,At person room government before remember adult guy ball message.,2,Point,77.15253046985461,28.649680409970223,Shadipur Metro,2025-02-09T15:41:57,False
poor_lighting,Read shoulder report can theory debate answer decide action.,2,Point,77.25044728354362,28.50509495533926,Sangam Vihar,2024-12-06T22:26:24,False
other,Can focus child pressure discuss relate couple.,3,Point,77.2162277056424,28.538956175841662,Malviya Nagar,2024-09-27T23:58:13,False
unsafe_area,Theory policy culture lead southern off wonder.,4,Point,77.13494599958459,28.665684454380795,Zakhira Flyover,2025-04-08T13:11:38,True
other,Center what air paper that remember determine instead tonight international history newspaper risk.,4,Point,77.15174344695168,28.649351979222462,Shadipur Metro,2024-10-11T03:18:33,False
unsafe_area,Eat teach effect everything education wall.,4,Point,76.9929854324442,28.60881718573005,Najafgarh,2024-11-12T18:06:57,False
poor_lighting,Job enough less air national face same.,3,Point,77.27661917006911,28.681827748636962,Seelampur,2025-01-14T23:22:30,False
unsafe_area,Between rock believe imagine central war.,2,Point,77.191583250641,28.64904407383487,Mera Bridge,2025-05-02T20:48:45,False
theft,Middle only fast budget accept stand pressure who.,4,Point,77.03734732991691,28.587492283435918,Dwarka Sec 9,2024-11-19T21:42:56,True
theft,Of relate better responsibility crime form class former civil each class produce woman.,5,Point,77.04914224825018,28.61947731803103,Kali Basti,2025-06-12T18:23:59,False
poor_lighting,Food study cover lay knowledge fight.,2,Point,77.22282286589933,28.709918436853073,Majnu Ka Tilla,2024-10-28T08:08:50,True
unsafe_area,Science west surface fill yet company future that cup.,5,Point,77.1925841875416,28.648015458941625,Mera Bridge,2024-11-02T21:20:55,False
theft,Sign beautiful trip simply stage floor.,2,Point,77.24361218064573,28.567436743587873,Moolchand Flyover,2025-03-07T19:43:25,False
poor_lighting,Strong leg region need concern American bar knowledge mother affect draw.,3,Point,77.22126850769617,28.709450989335366,Majnu Ka Tilla,2024-09-21T09:37:01,False
poor_lighting,Sort move something according service likely student it son support.,2,Point,77.05237816256967,28.621379392383798,Uttam Nagar,2024-10-12T16:07:17,False
theft,Concern yard detail whatever foreign realize far.,3,Point,77.2035178743507,28.529032971814512,Hauzrani,2025-03-25T07:17:12,False
theft,Other Congress for soldier nor kitchen knowledge outside work because.,4,Point,77.24436696049733,28.568874243112134,Lajpat Nagar,2025-03-05T19:13:17,True
theft,Size writer something difference remember serve life will.,2,Point,77.18562261106669,28.49778011525414,Chattarpur,2024-12-03T04:32:35,False
harassment,Foot test bit young a now throughout ground most.,2,Point,77.2461972377664,28.54641291299128,Sant Nagar,2024-12-11T23:13:02,False
unsafe_area,Something board give up collection break.,3,Point,77.03598805646783,28.811669413924292,Bawana,2024-09-02T03:06:55,False
unsafe_area,Her miss since article trip cultural learn race.,2,Point,77.04961242118304,28.619346721629455,Kali Basti,2024-07-11T19:04:45,False
poor_lighting,Public player thousand only return according write.,3,Point,77.22142147987337,28.644190615586364,GB Road,2024-12-24T00:58:17,False
harassment,Hospital black bring east student page police officer team.,3,Point,77.21905313852425,28.642317407107658,Kamla Bridge,2025-01-31T07:32:33,False
poor_lighting,Level plant upon receive various treatment task.,3,Point,77.21035581402835,28.644624029251183,Paharganj,2024-09-08T00:58:56,False
theft,Minute magazine must million good stock message safe.,5,Point,77.22027366686915,28.6425677039187,Kamla Bridge,2025-01-18T06:37:25,False
other,Mention mention bit significant election dog offer how drug Republican to across about.,2,Point,77.20491587368869,28.529120737143227,Hauzrani,2024-09-14T14:21:50,False
unsafe_area,Onto past woman sure wall president father everybody leg too process thank.,4,Point,77.17169158514044,28.461019485249995,Fatehpur Beri,2024-10-12T18:03:56,False
poor_lighting,Book white later ok stock season career policy unit.,2,Point,77.13534168319295,28.666817027224944,Zakhira Flyover,2024-10-03T02:00:11,False
harassment,Fear later great nothing ready all song else.,4,Point,77.20389400426939,28.52765168817388,Hauzrani,2024-10-24T20:38:39,False
other,Present middle TV middle western PM television scientist left paper situation whom hair.,3,Point,77.24331455804698,28.568213042375397,Moolchand Flyover,2025-05-12T13:14:15,True
theft,Late series two market indicate worry need her moment you.,3,Point,77.2580025838714,28.7339470031029,Sonia Vihar,2024-09-07T04:02:58,False
harassment,Quality major western decision you present better rather letter.,2,Point,77.42517296573662,28.70661029465994,Hindon Flyover,2024-11-12T03:09:12,False
theft,They rather teacher first agent phone man.,5,Point,77.20318570687219,28.529081335448428,Hauzrani,2025-01-08T02:14:08,False
poor_lighting,Hold church course resource may executive door country.,2,Point,77.24329099310083,28.567684751059645,Moolchand Flyover,2025-01-26T08:41:34,False
other,Page candidate never radio amount cost beautiful yourself catch start song fire city.,2,Point,77.04795757289568,28.618133025293744,Kali Basti,2024-09-14T20:42:39,False
harassment,Reason represent speak expect late energy ready could why early.,3,Point,77.24261077491224,28.568449658182118,Moolchand Flyover,2024-12-18T16:37:11,False
unsafe_area,Avoid interest partner though one report finish general later write tree chance.,5,Point,77.10627675949362,28.721769079202524,Rithala Metro,2024-06-30T09:06:44,False
unsafe_area,Box edge create window enter value growth ever like hot she.,3,Point,77.24264535882057,28.56806981619083,Moolchand Flyover,2024-07-26T07:54:39,False
harassment,Nor until others what challenge quality sense add industry ahead same billion child.,3,Point,77.17150805383767,28.46133518927423,Fatehpur Beri,2025-05-18T01:53:06,False
unsafe_area,Trade must door report ago hit exist.,3,Point,77.0513175473643,28.62167248092252,Uttam Nagar,2025-01-16T23:16:00,False
unsafe_area,Eat above either hard specific future four call impact relationship.,3,Point,77.22146783975549,28.645242357331675,GB Road,2024-11-27T23:11:55,False
harassment,Matter maintain much soon find soldier.,2,Point,77.20489272099665,28.52768420022881,Hauzrani,2024-09-12T14:35:40,True
theft,Major tax court rich article question in.,4,Point,77.08865377376472,28.48219688051399,Sikandarpur Metro,2024-06-25T19:50:54,False
unsafe_area,Concern score each not result work strong way interest upon admit water.,2,Point,77.27729027115366,28.68182392149916,Seelampur,2024-08-24T20:10:14,False
harassment,Artist know we put hundred leader painting.,2,Point,77.21000306777792,28.662734051495352,Sadar Bazar,2024-11-29T02:48:24,False
other,Agency return what question common argue once decade finally almost job.,4,Point,77.05226168725055,28.622786381002733,Uttam Nagar,2024-12-16T04:31:08,True
poor_lighting,Treatment him rock necessary create down rather discuss.,2,Point,77.20452930553846,28.529069923189514,Hauzrani,2025-03-26T19:12:42,False
other,Scientist church turn situation participant both.,3,Point,77.25069570073047,28.504805710133258,Sangam Vihar,2025-05-10T14:54:10,False
other,Difference lose city try among argue nice this memory present.,5,Point,77.42641354240025,28.707839159983106,Hindon Flyover,2024-12-04T02:09:45,False
harassment,Consider single firm per food save movement knowledge coach.,4,Point,77.24736706151911,28.545490362097848,Sant Nagar,2025-01-13T02:28:40,False
theft,Artist cover city produce store section ago.,4,Point,77.21528881500394,28.53933067974304,Malviya Nagar,2024-07-15T05:07:21,False
other,Instead officer apply fact indeed industry me food.,3,Point,76.99428107935474,28.61040657696389,Najafgarh,2025-03-29T02:45:44,True
poor_lighting,Make actually nothing stand state position though week key.,2,Point,77.18505974918908,28.499152537560004,Chattarpur,2025-03-11T07:09:22,False
unsafe_area,Either staff garden gun design nearly reason light natural movie add about recent paper.,2,Point,77.05204595509998,28.622780045297116,Uttam Nagar,2024-11-23T06:08:29,False
unsafe_area,Long leader test yes beat toward method parent well check.,5,Point,77.20916104066434,28.663344685114797,Sadar Bazar,2024-10-11T10:27:01,False
poor_lighting,Human article out mention writer throw reach.,2,Point,77.1714407946963,28.460839987558227,Fatehpur Beri,2024-07-12T03:01:41,False
theft,Either join ability cultural manage population walk almost hit response.,3,Point,77.10722230658169,28.72131451836075,Rithala Metro,2025-01-11T06:10:24,True
harassment,Action cut ready white husband figure line thank study player certain old.,4,Point,77.20487456543837,28.52912004107546,Hauzrani,2024-08-27T14:46:53,True
other,They set you card range draw health.,5,Point,77.25079850439137,28.591282679459898,Nizamuddin Station,2025-03-07T18:19:24,False
unsafe_area,Bar human adult officer beat pattern race news mission.,4,Point,77.24999322453489,28.591689000846095,Nizamuddin Station,2024-06-15T13:08:32,False
other,Likely realize single rate magazine together happen.,5,Point,77.19168943484733,28.648545826553974,Mera Bridge,2024-06-29T18:42:45,False
harassment,Level billion we likely expect expect different window often rule others laugh.,5,Point,77.17119650555658,28.461417484277874,Fatehpur Beri,2024-08-12T09:01:13,False
theft,Include prove foreign attack alone stock understand anything light.,4,Point,77.2516609482277,28.59174301403369,Nizamuddin Station,2025-04-27T01:59:42,False
theft,Many say agreement computer head chance professor.,4,Point,77.24979790407778,28.50479734098228,Sangam Vihar,2025-01-20T00:47:44,False
other,Clear several phone reflect pay allow activity push per though hair person.,4,Point,76.99258112415454,28.609752082569884,Najafgarh,2025-02-03T16:11:07,True
unsafe_area,Especially leave realize professional view policy test institution organization security later finally.,3,Point,77.25843543267625,28.73380195635865,Sonia Vihar,2025-05-03T08:45:09,False
unsafe_area,Get himself question past score protect close example.,2,Point,77.15093356789103,28.649896886984337,Shadipur Metro,2024-11-18T13:15:43,False
other,Both sing deep factor wait skin surface behavior together.,3,Point,77.03793663009395,28.585750113479513,Dwarka Sec 9,2024-08-26T08:27:09,False
harassment,Learn sit partner discover know interest seem score sign.,2,Point,77.1628503828783,28.58379068703452,Dhaula Kuan,2025-03-08T04:08:54,True
harassment,Language move sea too short above morning gas short space leader out another.,4,Point,77.088046325601,28.6934597240449,Begumpur,2024-11-02T12:22:45,False
unsafe_area,Fear rich might bad evening partner middle deep standard front husband exist.,5,Point,77.05282579699202,28.622347308641334,Uttam Nagar,2024-07-02T00:03:23,False
unsafe_area,Know enter agree pay newspaper decide election share fish wind.,3,Point,77.08843672211499,28.481700598346144,Sikandarpur Metro,2025-03-27T13:20:51,False
harassment,Body top bed while treat million song technology while economy quality today particular.,5,Point,77.0890976714176,28.693081299099962,Begumpur,2025-03-01T00:30:29,False
unsafe_area,Others stand baby ground officer brother program appear probably rich.,3,Point,77.0526259327123,28.622252042421746,Uttam Nagar,2024-08-30T14:05:54,False
other,Really surface across service those challenge teach enter get.,3,Point,77.2771109289795,28.68208910096615,Seelampur,2024-12-23T20:17:34,True
unsafe_area,Across surface fast step state military this.,5,Point,77.22146396491172,28.64584618011188,GB Road,2024-12-19T13:06:32,False
poor_lighting,Ten responsibility cell ask serve example will effort rock evidence figure above company.,2,Point,77.13464796288423,28.665994557808883,Zakhira Flyover,2024-09-18T18:02:44,False
theft,When loss natural edge listen some Congress energy bad consumer from.,3,Point,77.13406422620251,28.665605332884994,Zakhira Flyover,2024-07-02T21:22:06,False
poor_lighting,General century strategy Congress land wall into try million.,2,Point,77.12423163876774,28.53490523714341,Mahipalpur,2025-02-09T17:42:41,False
other,Operation my leave like fall forget election later far attorney everyone.,2,Point,77.24620983408465,28.546128510070005,Sant Nagar,2024-07-29T08:21:41,False
harassment,Unit carry very yard worker indeed three about foreign own consider law professional.,2,Point,77.25710092888444,28.73500585434382,Sonia Vihar,2024-07-09T07:56:05,True
theft,Decade heavy eat owner book style success month skin long drug responsibility protect.,4,Point,77.06889149616876,28.478464712549265,IFFCO Chowk,2024-11-19T14:03:18,False
unsafe_area,Tv attorney growth never I relate red.,2,Point,77.24349497870318,28.56808077439693,Lajpat Nagar,2024-09-15T16:16:47,False
